latitude,longitude,city,Address,Zip
34.10919868,-118.3155902,LA,"Valley Oak Drive, Little Armenia, Los Angeles, Los Angeles County, California, 90068, United States of America",90068
34.1107843,-118.3208477,LA,"Cocos Drive, Hollywood, Los Angeles, Los Angeles County, California, 90068, United States of America",90068
34.1148533,-118.3218959,LA,"North Gower Street, Hollywood, Los Angeles, Los Angeles County, California, 90068, United States of America",90068
34.11517573,-118.1712685,LA,"Lohman Lane, South Pasadena, Los Angeles County, California, 91030, United States of America",91030
34.1186175,-118.3166891,LA,"Locksley Place, Little Armenia, Los Angeles, Los Angeles County, California, 90068, United States of America",90068
34.12246487,-118.3842761,LA,"Parking for Trail, Valley Village, Los Angeles, Los Angeles County, California, 91604, United States of America",91604
34.1243277,-118.1913183,LA,"Le Gray Avenue, Highland Park, Los Angeles, Los Angeles County, California, 90042, United States of America",90042
34.12456933,-118.6569192,LA,"Mulholland Highway, Calabasas, Los Angeles County, California, 91302, United States of America",91302
34.12820319,-118.2176149,LA,"Corliss Street, Eagle Rock, Highland Park, Los Angeles, Los Angeles County, California, 90041, United States of America",90041
34.1284478,-118.0742825,LA,"Los Angeles County Fire Department Station #5, Rosemead Boulevard, Arcadia, Los Angeles County, California, 91775, United States of America",91775
34.12873043,-118.7232423,LA,"Patrick Henry Place, Agoura Hills, Los Angeles County, California, 91301, United States of America",91301
34.13198983,-118.2058435,LA,"Eagle Rock High School, Yosemite Drive, Eagle Rock, Highland Park, Los Angeles, Los Angeles County, California, 90041, United States of America",90041
34.13205454,-118.2331312,LA,"Verdugo Road, Atwater, Los Angeles, Los Angeles County, California, 90065, United States of America",90065
34.13273943,-118.2380916,LA,"Oberlin Drive, Glendale, Los Angeles County, California, 91205, United States of America",91205
34.13380715,-118.6466945,LA,"Mulholland Highway, Calabasas, Los Angeles County, California, 91302, United States of America",91302
34.13513102,-117.904155,LA,"East 8th Street, Azusa, Los Angeles County, California, 91702, United States of America",91702
34.13667952,-118.2482943,LA,"Windsor Road, Glendale, Los Angeles County, California, 91205, United States of America",91205
34.13674062,-118.1640994,LA,"California Terrace, Pasadena, Los Angeles County, California, 91105, United States of America",91105
34.13828947,-118.3866988,LA,"Sunshine Terrace, Studio City, Valley Village, Los Angeles, Los Angeles County, California, 91604, United States of America",91604
34.13904564,-118.3870657,LA,"Laurelwood Drive, Studio City, Valley Village, Los Angeles, Los Angeles County, California, 91604, United States of America",91604
34.14227398,-118.4133875,LA,"Coldwater Canyon Avenue, Studio City, Valley Village, Los Angeles, Los Angeles County, California, 91423, United States of America",91423
34.14285398,-118.1477387,LA,"Sushi Kimagure Ike, 220, South Raymond Avenue, Pasadena, Los Angeles County, California, 91105, United States of America",91105
34.14367105,-118.0581318,LA,"Vaquero Road, Arcadia, Los Angeles County, California, 91007, United States of America",91007
34.14543413,-118.6320224,LA,"Vicasa Drive, Calabasas, Los Angeles County, California, 91302, United States of America",91302
34.14712286,-118.4715928,LA,"Sepulveda Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 91345, United States of America",91345
34.14756156,-118.143914,LA,"Pasadena City Hall, North Garfield Avenue, Pasadena, Los Angeles County, California, 91101, United States of America",91101
34.14804261,-118.2345267,LA,"Wilson Avenue, Glendale, Los Angeles County, California, 91206, United States of America",91206
34.14925853,-118.1456279,LA,"Walnut Street, Pasadena, Los Angeles County, California, 91102, United States of America",91102
34.15021443,-118.4322487,LA,"Moorpark Street, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, United States of America",91423
34.15113924,-118.36321,LA,"Cartwright Avenue, Universal City, North Hollywood, Los Angeles, Los Angeles County, California, 91602, United States of America",91602
34.15208822,-118.754532,LA,"Valley Heights Drive, Agoura Hills, Los Angeles County, California, 91301, United States of America",91301
34.15224893,-118.6211101,LA,"Cass Avenue, Woodland Hills, Los Angeles, Los Angeles County, California, 91364, United States of America",91364
34.15276703,-118.4616043,LA,"Noble Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91403, United States of America",91403
34.15291492,-118.1430015,LA,"North Euclid Avenue, Pasadena, Los Angeles County, California, 91101, United States of America",91101
34.15311889,-118.7621196,LA,"Clee Court, Agoura Hills, Los Angeles County, California, 91301, United States of America",91301
34.15314485,-118.3430091,LA,"West Alameda Avenue, Burbank, Los Angeles County, California, 91505, United States of America",91505
34.15392332,-118.4552291,LA,"Willis Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91403, United States of America",91403
34.15415282,-118.0260925,LA,"Oakhaven Road, Arcadia, Los Angeles County, California, 91006, United States of America",91006
34.154154,-118.4571891,LA,"Kester Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91405, United States of America",91405
34.15486436,-118.4035645,LA,"Hortense Street, Studio City, Valley Village, Los Angeles, Los Angeles County, California, 91604, United States of America",91604
34.159208,-118.123849,LA,"North Chester Avenue, Pasadena, Los Angeles County, California, 91104, United States of America",91104
34.15928967,-118.3725197,LA,"Huston Street, La Paco, North Hollywood, Los Angeles, Los Angeles County, California, 91601, United States of America",91601
34.16115875,-118.4703475,LA,"Ventura Freeway, Sherman Oaks, Los Angeles, Los Angeles County, California, 91403-1530, United States of America",-1530
34.16176849,-118.3594015,LA,"Strohm Avenue, La Paco, North Hollywood, Los Angeles, Los Angeles County, California, 91601, United States of America",91601
34.16223911,-118.4305179,LA,"Buffalo Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91401, United States of America",91401
34.16263259,-118.3630567,LA,"Willowcrest Avenue, La Paco, North Hollywood, Los Angeles, Los Angeles County, California, 91601, United States of America",91601
34.16329973,-118.1633747,LA,"North Arroyo Boulevard, Pasadena, Los Angeles County, California, 91105, United States of America",91105
34.16530839,-118.3635987,LA,"Magnolia Boulevard, La Paco, North Hollywood, Los Angeles, Los Angeles County, California, 91601, United States of America",91601
34.1656502,-118.5189771,LA,"Magnolia Boulevard, Encino, Los Angeles, Los Angeles County, California, 91316, United States of America",91316
34.16743415,-118.3930373,LA,"Weddington Street, Garnsey, Valley Village, Los Angeles, Los Angeles County, California, 91607, United States of America",91607
34.16746863,-118.3760371,LA,"Panera Bread, Chandler Boulevard, La Paco, North Hollywood, Los Angeles, Los Angeles County, California, 91401, United States of America",91401
34.16902176,-118.17516,LA,"Banyan Street, Pasadena, Los Angeles County, California, 91103, United States of America",91103
34.16992763,-118.1659999,LA,"North Arroyo Boulevard, Pasadena, Los Angeles County, California, 91103, United States of America",91103
34.17199006,-118.6453792,LA,"Valley Circle Boulevard, West Hills, Los Angeles, Los Angeles County, California, 91307, United States of America",91307
34.17204989,-118.6474277,LA,"El Canon Avenue, West Hills, Los Angeles, Los Angeles County, California, 91367, United States of America",91367
34.17439311,-118.1246311,LA,"East Topeka Street, Pasadena, Los Angeles County, California, 91104, United States of America",91104
34.17670481,-118.5199592,LA,"Hatteras Street, Encino, Los Angeles, Los Angeles County, California, 91316, United States of America",91316
34.17760362,-118.506917,LA,"Ostrom Avenue, Encino, Los Angeles, Los Angeles County, California, 91316, United States of America",91316
34.17943819,-118.4105028,LA,"Oxnard Street, Garnsey, Valley Village, Los Angeles, Los Angeles County, California, 91411, United States of America",91411
34.18315456,-118.4527982,LA,"Kingdom Hall of Jehovahs Witnesses, 11601, Cedros Avenue, North Sherman Way, Van Nuys, Los Angeles, Los Angeles County, California, 91405, United States of America",91405
34.18319591,-118.3784554,LA,"Erwin Street, Hewitt, North Hollywood, Los Angeles, Los Angeles County, California, 91606, United States of America",91606
34.18322064,-118.4143521,LA,"Coldwater Canyon Avenue, Garnsey, Valley Village, Los Angeles, Los Angeles County, California, 91605, United States of America",91605
34.18422244,-118.4026414,LA,"Debby Street, Garnsey, Valley Village, Los Angeles, Los Angeles County, California, 91606, United States of America",91606
34.18465625,-118.6532831,LA,"Victory Boulevard, West Hills, Los Angeles, Los Angeles County, California, 91307, United States of America",91307
34.18492625,-118.5183862,LA,"White Oak Avenue, Reseda, Los Angeles, Los Angeles County, California, 91325, United States of America",91325
34.18520519,-118.5970147,LA,"Blue Shield of California (Trillium West), 6300, Canoga Avenue, Warner Center, Los Angeles, Los Angeles County, California, 91303, United States of America",91303
34.18634837,-118.3712356,LA,"Victory Boulevard, North Hollywood, Los Angeles, Los Angeles County, California, 91606, United States of America",91606
34.18701161,-118.4100891,LA,"91606; 91605, Charlesworth Avenue, Valley Village, Los Angeles, Los Angeles County, California, 91606; 91605, United States of America",91605
34.18785441,-118.4430747,LA,"Gilmore Street, North Sherman Way, Van Nuys, Los Angeles, Los Angeles County, California, 91411, United States of America",91411
34.19115404,-118.1320417,LA,"Rite Aid, East Pine Street, Altadena, Los Angeles County, California, 91001, United States of America",91001
34.19219441,-118.3991289,LA,"Archwood Street, Hewitt, North Hollywood, Los Angeles, Los Angeles County, California, 91606, United States of America",91606
34.19261712,-118.1367941,LA,"Saint James Place, Altadena, Los Angeles County, California, 91001, United States of America",91001
34.19313335,-118.4732956,LA,"Aqueduct Avenue, Van Nuys, Los Angeles, Los Angeles County, California, 91406, United States of America",91406
34.19577568,-118.6429727,LA,"Highlander Road, West Hills, Los Angeles, Los Angeles County, California, 91307, United States of America",91307
34.19591172,-118.4563492,LA,"Bevis Avenue, North Sherman Way, Van Nuys, Los Angeles, Los Angeles County, California, 91405, United States of America",91405
34.20598036,-118.3827997,LA,"Camellia Elementary School, 11601, Camellia Avenue, Hewitt, North Hollywood, Los Angeles, Los Angeles County, California, 91605, United States of America",91605
34.20785007,-118.6232445,LA,"Fallbrook Avenue, West Hills, Los Angeles, Los Angeles County, California, 91304, United States of America",91304
34.21884782,-118.3609605,LA,"Cantara Street, Sun Valley, North Hollywood, Los Angeles, Los Angeles County, California, 91352, United States of America",91352
34.24724822,-118.546313,LA,"Topeka Drive, Northridge, Los Angeles, Los Angeles County, California, 91324, United States of America",91324
34.25085992,-118.3529975,LA,"Kalua Drive, Shadow Hills, Los Angeles, Los Angeles County, California, 91040, United States of America",91040
34.26085525,-118.510796,LA,"Louise Avenue, Granada Hills, Northridge, Los Angeles, Los Angeles County, California, 91344, United States of America",91344
34.30112778,-118.5056178,LA,"Dorina Place, Los Angeles, Los Angeles County, California, 91344, United States of America",91344
34.38225273,-118.549926,LA,"Avenida Rondel, Newhall, Santa Clarita, Los Angeles County, California, 91355, United States of America",91355
34.43754896,-118.4040232,LA,"Violetlane Way, Santa Clarita, Los Angeles County, California, 91387, United States of America",91387
34.55620284,-118.0305128,LA,"Alder Street, Palmdale, Los Angeles County, California, 93552, United States of America",93552
34.69539647,-118.1524784,LA,"West Lumber Street, Lancaster, Los Angeles County, California, 93534, United States of America",93534
37.71358053,-122.4373564,SF,"Broken Record, Geneva Avenue, Crocker-Amazon, San Francisco, San Francisco City and County, California, 94112, United States of America",94112
37.72566578,-122.4186315,SF,"Cambridge Street, San Francisco, San Francisco City and County, California, 94134, United States of America",94134
37.7277411,-122.3932767,SF,"McDonald's, Yosemite Avenue, Bayview District, San Francisco, San Francisco City and County, California, 94124, United States of America",94124
37.74143657,-122.4110501,SF,"Powhattan Avenue, San Francisco, San Francisco City and County, California, 94110, United States of America",94110
37.74260516,-122.4289086,SF,"1654A, Sanchez Street, Noe Valley, San Francisco, San Francisco City and County, California, 94131, United States of America",94131
37.74268028,-122.4358041,SF,"Diamond Street, Noe Valley, San Francisco, San Francisco City and County, California, 94131, United States of America",94131
37.74463493,-122.4086256,SF,"Samoset Street, Mission District, San Francisco, San Francisco City and County, California, 94110, United States of America",94110
37.74600377,-122.4748262,SF,"18th Avenue, Forest Hill, San Francisco, San Francisco City and County, California, 94116, United States of America",94116
37.74685202,-122.4264959,SF,"277, 27th Street, Noe Valley, San Francisco, San Francisco City and County, California, 94131, United States of America",94131
37.74951467,-122.4412642,SF,"25th Street, Noe Valley, San Francisco, San Francisco City and County, California, 94114, United States of America",94114
37.74956449,-122.4338946,SF,"Castro St and 25th St, Castro Street, Noe Valley, San Francisco, San Francisco City and County, California, 94131, United States of America",94131
37.7499466,-122.4426576,SF,"Grand View Avenue, Noe Valley, San Francisco, San Francisco City and County, California, 94114, United States of America",94114
37.75114724,-122.4255647,SF,"14, Jersey Street, Noe Valley, San Francisco, San Francisco City and County, California, 94114, United States of America",94114
37.75463183,-122.452759,SF,"KBHK-TV (San Francisco), La Avanzada Street, Cole Valley, San Francisco, San Francisco City and County, California, 94131, United States of America",94131
37.76194322,-122.4802331,SF,"1701, Judah Street, Sunset District, San Francisco, San Francisco City and County, California, 94122, United States of America",94122
37.76276202,-122.506234,SF,"S F Swatow Christian Church, 4508, Irving Street, Sunset District, San Francisco, San Francisco City and County, California, 94122, United States of America",94122
37.76332743,-122.5017127,SF,"1294, 42nd Avenue, Sunset District, San Francisco, San Francisco City and County, California, 94122, United States of America",94122
37.76450721,-122.422749,SF,"Delirium, 3141, 16th Street, Mission District, San Francisco, San Francisco City and County, California, 94114, United States of America",94114
37.76497364,-122.4645192,SF,"1251, 7th Avenue, Inner Sunset, San Francisco, San Francisco City and County, California, 94122, United States of America",94122
37.76753421,-122.4218769,SF,"Valencia Street Muscle, 333, Valencia Street, Mission District, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.76779802,-122.4373224,SF,"Alpine Terrace, Castro District, San Francisco, San Francisco City and County, California, 94117, United States of America",94117
37.76996814,-122.3925761,SF,"Gene Friend Way, Mission Bay, San Francisco, San Francisco City and County, California, 94143, United States of America",94143
37.77040966,-122.4366376,SF,"SF Fire Department, Waller Street, Castro District, San Francisco, San Francisco City and County, California, 94117, United States of America",94117
37.77042647,-122.4481584,SF,"Clayton Street Post Office, 554, Clayton Street, Haight-Ashbury, San Francisco, San Francisco City and County, California, 94117-9991, United States of America",-9991
37.77191661,-122.4435415,SF,"Central Avenue, Haight-Ashbury, San Francisco, San Francisco City and County, California, 94117, United States of America",94117
37.77238379,-122.4524908,SF,"Shrader & Hayes, Shrader Street, Haight-Ashbury, San Francisco, San Francisco City and County, California, 94117, United States of America",94117
37.77259746,-122.4540458,SF,"Stanyan Street, Haight-Ashbury, San Francisco, San Francisco City and County, California, 94114, United States of America",94114
37.77330573,-122.412615,SF,"Contech Auto Service Center, 1398, Folsom Street, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77346553,-122.4111267,SF,"Heavybit Industries, 325, 9th Street, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77369044,-122.4151378,SF,"Metric Motors, 1480, Howard Street, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77374157,-122.3915027,SF,"Venue, 1155, 4th Street, Mission Bay, San Francisco, San Francisco City and County, California, 94158, United States of America",94158
37.77413293,-122.4002213,SF,"Clear Channel Outdoor, Townsend Street, Mission Creek, San Francisco, San Francisco City and County, California, 94107, United States of America",94107
37.77456069,-122.4192004,SF,"San Francisco Honda, 10, South Van Ness Avenue, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77519305,-122.4184302,SF,"1, South Van Ness Avenue, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77546877,-122.4183063,SF,"Muni, 11th Street, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77631679,-122.4371174,SF,"Alouis Auto Radiator, 650, Divisadero Street, North of Panhandle, San Francisco, San Francisco City and County, California, 94117, United States of America",94117
37.77649919,-122.4423046,SF,"chile pies (& ice cream), 601, Baker Street, North of Panhandle, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.77660678,-122.4170113,SF,"Market Square, 1355, Market Street, West SoMa, San Francisco, San Francisco City and County, California, 94103, United States of America",94103
37.77671517,-122.4722185,SF,"Muni, Balboa Street, Richmond District, San Francisco, San Francisco City and County, California, 94121, United States of America",94121
37.77695515,-122.4413025,SF,"USPS, Baker Street, North of Panhandle, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.77794411,-122.4799253,SF,"21st Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94121, United States of America",94121
37.77868902,-122.4695625,SF,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94118, United States of America",94118
37.7800005,-122.4036334,SF,"Avant Housing, 900, Folsom Street, West SoMa, San Francisco, San Francisco City and County, California, 94107, United States of America",94107
37.7827483,-122.399022,SF,"360, 3rd Street, South of Market, San Francisco, San Francisco City and County, California, 94107, United States of America",94107
37.78382126,-122.428723,SF,"Galilee Lane, Japantown, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.78390503,-122.4119145,SF,"Advance Auto Repair, 265, Eddy Street, West SoMa, San Francisco, San Francisco City and County, California, 94102, United States of America",94102
37.78401048,-122.4384712,SF,"Divisadero Street, Lower Pacific Heights, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.78413677,-122.4142411,SF,"USPS, Eddy Street, West SoMa, San Francisco, San Francisco City and County, California, 94102, United States of America",94102
37.7841902,-122.3898224,SF,"1 Bayside Village, 1, Bayside Village Place, Bayside Village, San Francisco, San Francisco City and County, California, 94107, United States of America",94107
37.78432131,-122.46922,SF,"California Street, Richmond District, San Francisco, San Francisco City and County, California, 94121, United States of America",94121
37.78570003,-122.4446506,SF,"Bush Street, Lower Pacific Heights, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.78658506,-122.3897617,SF,"Beale Street, South Beach, San Francisco, San Francisco City and County, California, 94105, United States of America",94105
37.78692908,-122.4250486,SF,"hotel majestic, Gough Street, Japantown, San Francisco, San Francisco City and County, California, 94123, United States of America",94123
37.78723947,-122.3960788,SF,"Consulate General of Mexico, San Francisco, 532, Folsom Street, Financial District, San Francisco, San Francisco City and County, California, 94105, United States of America",94105
37.78772267,-122.4126959,SF,"Avis, 675, Post Street, Nob Hill, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.7880506,-122.416072,SF,"Vertigo, 940, Sutter Street, Nob Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.78840393,-122.41255,SF,"Le Colonial, 20, Cosmo Place, Nob Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.78861484,-122.4149282,SF,"Cup A Joe, 896, Sutter Street, Nob Hill, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.78987079,-122.4690077,SF,"CA 1, Presidio Terrace, San Francisco, San Francisco City and County, California, 94129, United States of America",94129
37.79022397,-122.4032203,SF,"Hallidie Building, 130-150, Sutter Street, Financial District, San Francisco, San Francisco City and County, California, 94108, United States of America",94108
37.79124176,-122.4181094,SF,"Kitty's Nails, 1436, California Street, Nob Hill, San Francisco, San Francisco City and County, California, 94121, United States of America",94121
37.79179956,-122.4322354,SF,"Seventh Day Adventist Japanese Church, Washington Street, Pacific Heights, San Francisco, San Francisco City and County, California, 94115, United States of America",94115
37.79183524,-122.4190525,SF,"Larkin Corner Market, 1496, Larkin Street, Nob Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.7919198,-122.417154,SF,"Wreck Room, 1390, California Street, Nob Hill, San Francisco, San Francisco City and County, California, 94121, United States of America",94121
37.79246434,-122.4217798,SF,"Washington & Polk (on-street), Clay Street, Nob Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.79287365,-122.4244475,SF,"Haas-Lilienthal House, 2007, Franklin Street, Japantown, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.79490538,-122.4275927,SF,"94109; 94115, Broadway, Pacific Heights, San Francisco, San Francisco City and County, California, 94109; 94115, United States of America",94115
37.79508167,-122.4117796,SF,"Cable Car Barn and Museum, 1201, Mason Street, Nob Hill, San Francisco, San Francisco City and County, California, 94133, United States of America",94133
37.79516611,-122.4037532,SF,"655, Montgomery Street, Chinatown, San Francisco, San Francisco City and County, California, 94111, United States of America",94111
37.79530271,-122.4112131,SF,"Jackson Street, Nob Hill, San Francisco, San Francisco City and County, California, 94118, United States of America",94118
37.795371,-122.4246068,SF,"Saint Brigid School, Franklin Street, Japantown, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.79750257,-122.400251,SF,"Saybrook Graduate School and Research Center, Pacific Avenue, Northeast Waterfront Historic District, San Francisco, San Francisco City and County, California, 94118, United States of America",94118
37.79760553,-122.4226227,SF,"1435, Green Street, Russian Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.79945662,-122.4281005,SF,"Filbert Street, Cow Hollow, San Francisco, San Francisco City and County, California, 94123, United States of America",94123
37.80191584,-122.4231919,SF,"1320, Lombard Street, Russian Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.80244118,-122.4089967,SF,"San Francisco Fire Station 28, Greenwich Street, North Beach, San Francisco, San Francisco City and County, California, 94123, United States of America",94123
37.80275728,-122.4240683,SF,"Van Ness Inn Hotel, 2850, Van Ness Avenue, Russian Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.80333071,-122.439625,SF,"Mallorca Way, Marina District, San Francisco, San Francisco City and County, California, 94123, United States of America",94123
37.80356512,-122.4133781,SF,"Wash This!, Chestnut Street, Russian Hill, San Francisco, San Francisco City and County, California, 94109, United States of America",94109
37.80424408,-122.4361975,SF,"Beach Street, Marina District, San Francisco, San Francisco City and County, California, 94123, United States of America",94123
37.80477953,-122.4409978,SF,"Avila Street, Marina District, San Francisco, San Francisco City and County, California, 94123, United States of America",94123
38.84038664,-77.00371063,DC,"3500, Savannah Street Southeast, Congress Heights, Washington, District of Columbia, 20032, United States of America",20032
38.86235214,-76.98730348,DC,"2319, High Street Southeast, Anacostia, Washington, District of Columbia, 20020, United States of America",20020
38.87703867,-76.9638343,DC,"3032, M Place Southeast, Twining, Capitol Hill, Washington, District of Columbia, 20019, United States of America",20019
38.88006682,-77.00582465,DC,"Axiom at Capitol Yards, 100, I Street Southeast, Near Southeast, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.88128888,-77.02380591,DC,"819, G Street Southwest, Southwest/Waterfront, Penn Quarter, Washington, District of Columbia, 20024, United States of America",20024
38.88145461,-77.01692872,DC,"301, G Street Southwest, Southwest/Waterfront, Penn Quarter, Washington, District of Columbia, 20024, United States of America",20024
38.88250695,-76.99838542,DC,"504, 6th Street Southeast, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.88296303,-77.02051221,DC,"630, E Street Southwest, Southwest Employment Area, Penn Quarter, Washington, District of Columbia, 20024, United States of America",20024
38.88595879,-76.98424274,DC,"231, 15th Street Southeast, Hill East, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.88604623,-77.00036054,DC,"335, C Street Southeast, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.88938673,-77.00234409,DC,"Folger Shakespeare Library, 201, East Capitol Street Northeast, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.8899081,-76.98740895,DC,"1326, East Capitol Street Northeast, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.88993712,-76.99586656,DC,"704, East Capitol Street Northeast, Capitol Hill, Washington, District of Columbia, 20003, United States of America",20003
38.89081609,-76.98344298,DC,"31, 15th Street Northeast, Carver, Washington, District of Columbia, 20002, United States of America",20002
38.89095099,-76.99022786,DC,"121, 12th Street Northeast, Capitol Hill, Washington, District of Columbia, 20002, United States of America",20002
38.89810063,-76.98270282,DC,"1519, Gales Street Northeast, Kingman Park, Capitol Hill, Washington, District of Columbia, 20002, United States of America",20002
38.898388,-77.04736354,DC,"Monroe Hall, 2115, G Street Northwest, Foggy Bottom, Washington, District of Columbia, 20037, United States of America",20037
38.89951137,-77.01550777,DC,"300, Massachusetts Avenue Northwest, Chinatown, Washington, District of Columbia, 20001, United States of America",20001
38.90052968,-76.99041739,DC,"808, 12th Street Northeast, Stanton Park, Capitol Hill, Washington, District of Columbia, 20002, United States of America",20002
38.90089464,-76.99382916,DC,"812, 9th Street Northeast, Near Northeast, Washington, District of Columbia, 20002, United States of America",20002
38.90176411,-76.9860931,DC,"1119, Orren Street Northeast, Trinidad, Washington, District of Columbia, 20002, United States of America",20002
38.90309881,-77.00420994,DC,"L Street Northeast, Near Northeast, Washington, District of Columbia, 20002, United States of America",20002
38.90358719,-77.02593739,DC,"PEPCO Substation 52, 1025, 10th Street Northwest, Mount Vernon Square, Logan Circle, Washington, District of Columbia, 20001, United States of America",20001
38.90518544,-77.00098252,DC,"1163, Abbey Place Northeast, Near Northeast, Washington, District of Columbia, 20002, United States of America",20002
38.90565937,-77.06047533,DC,"Colonial Parking, M Street Northwest, Georgetown, Washington, District of Columbia, 20007, United States of America",20007
38.90681821,-77.06506339,DC,"3254, N Street Northwest, Georgetown, Washington, District of Columbia, 20007, United States of America",20007
38.90682819,-77.03778954,DC,"1615, Rhode Island Avenue Northwest, Dupont Circle, Washington, District of Columbia, 20036, United States of America",20036
38.90687686,-76.97994217,DC,"1257, 16th Street Northeast, Trinidad, Washington, District of Columbia, 20002, United States of America",20002
38.90731059,-77.06135756,DC,"1312, 31st Street Northwest, Georgetown, Washington, District of Columbia, 20007, United States of America",20007
38.90801638,-77.03884192,DC,"1708, Massachusetts Avenue Northwest, Dupont Circle, Washington, District of Columbia, 20036, United States of America",20036
38.90921452,-77.03158349,DC,"1323, Rhode Island Avenue Northwest, Logan Circle/Shaw, Logan Circle, Washington, District of Columbia, 20005, United States of America",20005
38.90958552,-77.02726278,DC,"1426, 11th Street Northwest, Logan Circle/Shaw, Logan Circle, Washington, District of Columbia, 20001, United States of America",20001
38.91002333,-77.06558416,DC,"3223, Volta Place Northwest, Georgetown, Washington, District of Columbia, 20007, United States of America",20007
38.91097015,-77.08699571,DC,"4527, Q Lane Northwest, Foxhall Village, Glover Park, Washington, District of Columbia, 20007, United States of America",20007
38.91113459,-77.02239695,DC,"Dacha Beer Garden, Q Street Northwest, Chinatown, Washington, District of Columbia, 20001, United States of America",20001
38.91173754,-77.01174836,DC,"1621, 1st Street Northwest, Truxton Circle, Chinatown, Washington, District of Columbia, 20001, United States of America",20001
38.91198205,-77.05390123,DC,"Rock Creek Trail, Georgetown, Washington, District of Columbia, 20037, United States of America",20037
38.91263083,-77.06133395,DC,"1680, Avon Place Northwest, Georgetown, Washington, District of Columbia, 20007, United States of America",20007
38.9130207,-77.0321768,DC,"1702, 14th Street Northwest, Logan Circle/Shaw, Logan Circle, Washington, District of Columbia, 20010, United States of America",20010
38.91317857,-77.01919606,DC,"1708, 5th Street Northwest, Logan Circle/Shaw, Chinatown, Washington, District of Columbia, 20001, United States of America",20001
38.91467936,-77.04100348,DC,"1754, Swann Street Northwest, Dupont Circle, Washington, District of Columbia, 20009, United States of America",20009
38.91534561,-77.01738502,DC,"1832, 4th Street Northwest, Le Droit Park, Logan Circle, Washington, District of Columbia, 20059, United States of America",20059
38.91789589,-77.023082,DC,"Atlantic Plumbing, 2112, 8th Street Northwest, Cardozo/Shaw, Logan Circle, Washington, District of Columbia, 20001, United States of America",20001
38.91796789,-77.0270994,DC,"Lincoln Condominiums, 12th Street Northwest, Cardozo/Shaw, Logan Circle, Washington, District of Columbia, 20009, United States of America",20009
38.91886472,-77.01443361,DC,"2121, 2nd Street Northwest, Columbia Heights, Washington, District of Columbia, 20001, United States of America",20001
38.91935764,-77.02604685,DC,"927, W Street Northwest, Cardozo/Shaw, Columbia Heights, Washington, District of Columbia, 20009, United States of America",20009
38.91944259,-77.07992116,DC,"2204, 40th Place Northwest, Glover Park, Washington, District of Columbia, 20007, United States of America",20007
38.92035921,-77.04373577,DC,"1868, Columbia Road Northwest, Adams Morgan, Dupont Circle, Washington, District of Columbia, 20009, United States of America",20009
38.92170888,-77.04566416,DC,"1869, Mintwood Place Northwest, Adams Morgan, Woodley Park, Washington, District of Columbia, 20009, United States of America",20009
38.92199238,-77.04750977,DC,"2444, 20th Street Northwest, Adams Morgan, Woodley Park, Washington, District of Columbia, 20009, United States of America",20009
